event,miamiScore,opponentScore,pointDifference,elapsedTime,opponent,id
,39,47,-8,1345.0,MEM,202401240MIA
,41,47,-6,1359.0,MEM,202401240MIA
,41,49,-8,1384.0,MEM,202401240MIA
,42,49,-7,1417.0,MEM,202401240MIA
,45,49,-4,1468.0,MEM,202401240MIA
,45,52,-7,1490.0,MEM,202401240MIA
,47,52,-5,1504.0,MEM,202401240MIA
,47,54,-7,1521.0,MEM,202401240MIA
,47,55,-8,1521.0,MEM,202401240MIA
,50,55,-5,1531.0,MEM,202401240MIA
,50,56,-6,1568.0,MEM,202401240MIA
,52,56,-4,1583.0,MEM,202401240MIA
,52,58,-6,1626.0,MEM,202401240MIA
,52,61,-9,1638.0,MEM,202401240MIA
,53,61,-8,1646.0,MEM,202401240MIA
,54,61,-7,1646.0,MEM,202401240MIA
,54,63,-9,1688.0,MEM,202401240MIA
,56,63,-7,1703.0,MEM,202401240MIA
,57,63,-6,1778.0,MEM,202401240MIA
,58,63,-5,1778.0,MEM,202401240MIA
,58,66,-8,1791.0,MEM,202401240MIA
,59,66,-7,1815.0,MEM,202401240MIA
,60,66,-6,1844.0,MEM,202401240MIA
,60,67,-7,1885.0,MEM,202401240MIA
,62,67,-5,1911.0,MEM,202401240MIA
,62,70,-8,1940.0,MEM,202401240MIA
,64,70,-6,1956.0,MEM,202401240MIA
,64,73,-9,1973.0,MEM,202401240MIA
,64,76,-12,2013.0,MEM,202401240MIA
,64,78,-14,2038.0,MEM,202401240MIA
,66,78,-12,2065.0,MEM,202401240MIA
,66,79,-13,2088.0,MEM,202401240MIA
,66,80,-14,2088.0,MEM,202401240MIA
,68,80,-12,2102.0,MEM,202401240MIA
,68,81,-13,2109.0,MEM,202401240MIA
,68,82,-14,2109.0,MEM,202401240MIA
,71,82,-11,2218.0,MEM,202401240MIA
,73,82,-9,2281.0,MEM,202401240MIA
,73,84,-11,2300.0,MEM,202401240MIA
,73,86,-13,2331.0,MEM,202401240MIA
,76,86,-10,2343.0,MEM,202401240MIA
,76,88,-12,2400.0,MEM,202401240MIA
,78,88,-10,2417.0,MEM,202401240MIA
,79,88,-9,2417.0,MEM,202401240MIA
,81,88,-7,2471.0,MEM,202401240MIA
,81,90,-9,2488.0,MEM,202401240MIA
,83,90,-7,2509.0,MEM,202401240MIA
,85,90,-5,2539.0,MEM,202401240MIA
,85,91,-6,2555.0,MEM,202401240MIA
,85,92,-7,2555.0,MEM,202401240MIA
,87,92,-5,2567.0,MEM,202401240MIA
,87,94,-7,2626.0,MEM,202401240MIA
,90,94,-4,2642.0,MEM,202401240MIA
,90,96,-6,2683.0,MEM,202401240MIA
,93,96,-3,2733.0,MEM,202401240MIA
,93,98,-5,2747.0,MEM,202401240MIA
,96,98,-2,2759.0,MEM,202401240MIA
,96,101,-5,2815.0,MEM,202401240MIA
,96,103,-7,2833.0,MEM,202401240MIA
,96,104,-8,2838.0,MEM,202401240MIA
,96,105,-9,2838.0,MEM,202401240MIA
,96,105,-9,2880.0,MEM,202401240MIA
,0,0,0,0.0,BOS,202401250MIA
,2,0,2,25.0,BOS,202401250MIA
T,2,2,0,42.0,BOS,202401250MIA
LC,2,3,-1,77.0,BOS,202401250MIA
,2,4,-2,77.0,BOS,202401250MIA
,2,5,-3,143.0,BOS,202401250MIA
,2,6,-4,143.0,BOS,202401250MIA
,5,6,-1,151.0,BOS,202401250MIA
,5,8,-3,181.0,BOS,202401250MIA
T,8,8,0,191.0,BOS,202401250MIA
,8,10,-2,206.0,BOS,202401250MIA
,8,13,-5,232.0,BOS,202401250MIA
,10,13,-3,246.0,BOS,202401250MIA
,10,15,-5,264.0,BOS,202401250MIA
,12,15,-3,276.0,BOS,202401250MIA
,12,17,-5,288.0,BOS,202401250MIA
,12,20,-8,347.0,BOS,202401250MIA
,14,20,-6,372.0,BOS,202401250MIA
,16,20,-4,431.0,BOS,202401250MIA
,16,22,-6,448.0,BOS,202401250MIA
,18,22,-4,459.0,BOS,202401250MIA
,18,24,-6,476.0,BOS,202401250MIA
,18,27,-9,496.0,BOS,202401250MIA
,18,28,-10,531.0,BOS,202401250MIA
,18,29,-11,531.0,BOS,202401250MIA
,21,29,-8,557.0,BOS,202401250MIA
,21,32,-11,570.0,BOS,202401250MIA
,21,34,-13,600.0,BOS,202401250MIA
,23,34,-11,625.0,BOS,202401250MIA
,23,37,-14,642.0,BOS,202401250MIA
,25,37,-12,655.0,BOS,202401250MIA
,25,40,-15,665.0,BOS,202401250MIA
,26,40,-14,674.0,BOS,202401250MIA
,27,40,-13,674.0,BOS,202401250MIA
,29,40,-11,695.0,BOS,202401250MIA
,29,42,-13,710.0,BOS,202401250MIA
,31,42,-11,780.0,BOS,202401250MIA
,31,44,-13,806.0,BOS,202401250MIA
,31,45,-14,825.0,BOS,202401250MIA
,31,46,-15,825.0,BOS,202401250MIA
,34,46,-12,852.0,BOS,202401250MIA
,34,48,-14,893.0,BOS,202401250MIA
,36,48,-12,915.0,BOS,202401250MIA
,36,50,-14,931.0,BOS,202401250MIA
,38,50,-12,952.0,BOS,202401250MIA
,38,53,-15,968.0,BOS,202401250MIA
,41,53,-12,993.0,BOS,202401250MIA
,43,53,-10,1028.0,BOS,202401250MIA
,43,55,-12,1047.0,BOS,202401250MIA
,44,55,-11,1062.0,BOS,202401250MIA
,44,58,-14,1075.0,BOS,202401250MIA
,47,58,-11,1096.0,BOS,202401250MIA
,49,58,-9,1137.0,BOS,202401250MIA
,49,60,-11,1148.0,BOS,202401250MIA
,51,60,-9,1169.0,BOS,202401250MIA
,53,60,-7,1201.0,BOS,202401250MIA
,53,63,-10,1221.0,BOS,202401250MIA
,55,63,-8,1242.0,BOS,202401250MIA
,55,65,-10,1285.0,BOS,202401250MIA
,58,65,-7,1295.0,BOS,202401250MIA
,58,67,-9,1315.0,BOS,202401250MIA
,58,68,-10,1340.0,BOS,202401250MIA
,58,69,-11,1340.0,BOS,202401250MIA
,60,69,-9,1352.0,BOS,202401250MIA
,61,69,-8,1352.0,BOS,202401250MIA
,61,72,-11,1367.0,BOS,202401250MIA
,63,72,-9,1385.0,BOS,202401250MIA
,63,73,-10,1400.0,BOS,202401250MIA
,63,74,-11,1400.0,BOS,202401250MIA
,64,74,-10,1407.0,BOS,202401250MIA
,64,77,-13,1422.0,BOS,202401250MIA
,67,77,-10,1481.0,BOS,202401250MIA
,67,80,-13,1503.0,BOS,202401250MIA
,67,81,-14,1550.0,BOS,202401250MIA
,67,82,-15,1550.0,BOS,202401250MIA
,68,82,-14,1561.0,BOS,202401250MIA
,69,82,-13,1561.0,BOS,202401250MIA
,69,85,-16,1578.0,BOS,202401250MIA
,69,87,-18,1609.0,BOS,202401250MIA
,72,87,-15,1620.0,BOS,202401250MIA
,72,90,-18,1636.0,BOS,202401250MIA
,74,90,-16,1655.0,BOS,202401250MIA
,74,92,-18,1665.0,BOS,202401250MIA
,76,92,-16,1679.0,BOS,202401250MIA
,76,95,-19,1690.0,BOS,202401250MIA
,76,98,-22,1745.0,BOS,202401250MIA
,79,98,-19,1790.0,BOS,202401250MIA
,79,100,-21,1812.0,BOS,202401250MIA
,79,101,-22,1837.0,BOS,202401250MIA
,82,101,-19,1858.0,BOS,202401250MIA
,82,103,-21,1894.0,BOS,202401250MIA
,85,103,-18,1906.0,BOS,202401250MIA
,87,103,-16,1948.0,BOS,202401250MIA
,87,105,-18,2019.0,BOS,202401250MIA
,87,107,-20,2038.0,BOS,202401250MIA
,87,109,-22,2080.0,BOS,202401250MIA
,87,111,-24,2107.0,BOS,202401250MIA
,90,111,-21,2124.0,BOS,202401250MIA
,90,112,-22,2127.0,BOS,202401250MIA
,90,113,-23,2127.0,BOS,202401250MIA
,90,116,-26,2219.0,BOS,202401250MIA
,90,119,-29,2253.0,BOS,202401250MIA
,90,120,-30,2315.0,BOS,202401250MIA
,90,121,-31,2315.0,BOS,202401250MIA
,92,121,-29,2336.0,BOS,202401250MIA
,92,123,-31,2381.0,BOS,202401250MIA
,92,126,-34,2434.0,BOS,202401250MIA
,94,126,-32,2473.0,BOS,202401250MIA
,96,126,-30,2504.0,BOS,202401250MIA
,96,128,-32,2522.0,BOS,202401250MIA
,99,128,-29,2541.0,BOS,202401250MIA
,99,131,-32,2596.0,BOS,202401250MIA
,101,131,-30,2610.0,BOS,202401250MIA
,101,133,-32,2629.0,BOS,202401250MIA
,104,133,-29,2644.0,BOS,202401250MIA
,104,135,-31,2672.0,BOS,202401250MIA
,104,138,-34,2725.0,BOS,202401250MIA
,105,138,-33,2751.0,BOS,202401250MIA
,106,138,-32,2778.0,BOS,202401250MIA
,107,138,-31,2778.0,BOS,202401250MIA
,110,138,-28,2797.0,BOS,202401250MIA
,110,140,-30,2814.0,BOS,202401250MIA
,110,143,-33,2837.0,BOS,202401250MIA
,110,143,-33,2880.0,BOS,202401250MIA
,0,0,0,0.0,NYK,202401270NYK
,2,0,2,23.0,NYK,202401270NYK
,2,1,1,39.0,NYK,202401270NYK
T,2,2,0,39.0,NYK,202401270NYK
,5,2,3,56.0,NYK,202401270NYK
,5,4,1,74.0,NYK,202401270NYK
,8,4,4,155.0,NYK,202401270NYK
,10,4,6,195.0,NYK,202401270NYK
,13,4,9,225.0,NYK,202401270NYK
,13,7,6,287.0,NYK,202401270NYK
,15,7,8,301.0,NYK,202401270NYK
,15,9,6,321.0,NYK,202401270NYK
,17,9,8,376.0,NYK,202401270NYK
,19,9,10,479.0,NYK,202401270NYK
,19,11,8,501.0,NYK,202401270NYK
,19,13,6,526.0,NYK,202401270NYK
,21,13,8,590.0,NYK,202401270NYK
,21,16,5,606.0,NYK,202401270NYK
,22,16,6,620.0,NYK,202401270NYK
,23,16,7,620.0,NYK,202401270NYK
,23,18,5,636.0,NYK,202401270NYK
,23,19,4,636.0,NYK,202401270NYK
,26,19,7,649.0,NYK,202401270NYK
,26,22,4,668.0,NYK,202401270NYK
,28,22,6,676.0,NYK,202401270NYK
,28,25,3,690.0,NYK,202401270NYK
,30,25,5,701.0,NYK,202401270NYK
,30,27,3,720.0,NYK,202401270NYK
,33,27,6,748.0,NYK,202401270NYK
,33,30,3,791.0,NYK,202401270NYK
,33,32,1,846.0,NYK,202401270NYK
LC,33,34,-1,883.0,NYK,202401270NYK
,33,35,-2,914.0,NYK,202401270NYK
,33,36,-3,914.0,NYK,202401270NYK
,34,36,-2,929.0,NYK,202401270NYK
,34,37,-3,948.0,NYK,202401270NYK
,35,37,-2,961.0,NYK,202401270NYK
,36,37,-1,961.0,NYK,202401270NYK
LC,38,37,1,990.0,NYK,202401270NYK
LC,38,39,-1,1007.0,NYK,202401270NYK
T,39,39,0,1066.0,NYK,202401270NYK
LC,40,39,1,1066.0,NYK,202401270NYK
LC,40,41,-1,1077.0,NYK,202401270NYK
LC,43,41,2,1084.0,NYK,202401270NYK
T,43,43,0,1137.0,NYK,202401270NYK
LC,43,46,-3,1168.0,NYK,202401270NYK
,44,46,-2,1185.0,NYK,202401270NYK
,44,49,-5,1199.0,NYK,202401270NYK
,47,49,-2,1218.0,NYK,202401270NYK
T,49,49,0,1241.0,NYK,202401270NYK
,49,51,-2,1264.0,NYK,202401270NYK
T,51,51,0,1276.0,NYK,202401270NYK
,51,54,-3,1296.0,NYK,202401270NYK
,51,56,-5,1323.0,NYK,202401270NYK
,51,59,-8,1360.0,NYK,202401270NYK
,51,61,-10,1396.0,NYK,202401270NYK
,53,61,-8,1493.0,NYK,202401270NYK
,55,61,-6,1519.0,NYK,202401270NYK
,55,62,-7,1560.0,NYK,202401270NYK
,55,63,-8,1560.0,NYK,202401270NYK
,55,65,-10,1591.0,NYK,202401270NYK
,57,65,-8,1606.0,NYK,202401270NYK
,57,67,-10,1629.0,NYK,202401270NYK
,57,70,-13,1667.0,NYK,202401270NYK
,60,70,-10,1682.0,NYK,202401270NYK
,61,70,-9,1723.0,NYK,202401270NYK
,62,70,-8,1723.0,NYK,202401270NYK
,64,70,-6,1742.0,NYK,202401270NYK
,67,70,-3,1800.0,NYK,202401270NYK
,67,73,-6,1823.0,NYK,202401270NYK
,67,75,-8,1845.0,NYK,202401270NYK
,69,75,-6,1865.0,NYK,202401270NYK
,69,77,-8,1884.0,NYK,202401270NYK
,69,79,-10,1915.0,NYK,202401270NYK
,69,80,-11,1915.0,NYK,202401270NYK
,69,81,-12,1950.0,NYK,202401270NYK
,69,82,-13,1950.0,NYK,202401270NYK
,72,82,-10,1968.0,NYK,202401270NYK
,73,82,-9,2017.0,NYK,202401270NYK
,74,82,-8,2017.0,NYK,202401270NYK
,74,83,-9,2023.0,NYK,202401270NYK
,74,84,-10,2023.0,NYK,202401270NYK
,76,84,-8,2032.0,NYK,202401270NYK
,78,84,-6,2073.0,NYK,202401270NYK
,79,84,-5,2073.0,NYK,202401270NYK
,79,86,-7,2082.0,NYK,202401270NYK
,82,86,-4,2100.0,NYK,202401270NYK
,84,86,-2,2127.0,NYK,202401270NYK
T,86,86,0,2147.0,NYK,202401270NYK
,86,89,-3,2160.0,NYK,202401270NYK
,86,92,-6,2180.0,NYK,202401270NYK
,86,93,-7,2195.0,NYK,202401270NYK
,89,93,-4,2210.0,NYK,202401270NYK
,89,95,-6,2230.0,NYK,202401270NYK
,89,98,-9,2265.0,NYK,202401270NYK
,89,100,-11,2299.0,NYK,202401270NYK
,89,102,-13,2317.0,NYK,202401270NYK
,92,102,-10,2336.0,NYK,202401270NYK
,92,105,-13,2354.0,NYK,202401270NYK
,94,105,-11,2412.0,NYK,202401270NYK
,94,107,-13,2433.0,NYK,202401270NYK
,96,107,-11,2445.0,NYK,202401270NYK
,96,109,-13,2475.0,NYK,202401270NYK
,96,112,-16,2501.0,NYK,202401270NYK
,96,113,-17,2551.0,NYK,202401270NYK
,98,113,-15,2561.0,NYK,202401270NYK
,98,115,-17,2591.0,NYK,202401270NYK
,98,116,-18,2613.0,NYK,202401270NYK
,98,118,-20,2633.0,NYK,202401270NYK
,98,119,-21,2633.0,NYK,202401270NYK
,100,119,-19,2673.0,NYK,202401270NYK
,100,121,-21,2710.0,NYK,202401270NYK
,102,121,-19,2723.0,NYK,202401270NYK
,102,124,-22,2750.0,NYK,202401270NYK
,105,124,-19,2791.0,NYK,202401270NYK
,105,125,-20,2809.0,NYK,202401270NYK
,107,125,-18,2845.0,NYK,202401270NYK
,109,125,-16,2877.0,NYK,202401270NYK
,109,125,-16,2880.0,NYK,202401270NYK
,0,0,0,0.0,PHO,202401290MIA
,0,2,-2,24.0,PHO,202401290MIA
T,2,2,0,47.0,PHO,202401290MIA
LC,5,2,3,85.0,PHO,202401290MIA
,6,2,4,85.0,PHO,202401290MIA
,6,4,2,100.0,PHO,202401290MIA
T,6,6,0,137.0,PHO,202401290MIA
,9,6,3,152.0,PHO,202401290MIA
,11,6,5,171.0,PHO,202401290MIA
,11,8,3,213.0,PHO,202401290MIA
,12,8,4,226.0,PHO,202401290MIA
,14,8,6,234.0,PHO,202401290MIA
,15,8,7,234.0,PHO,202401290MIA
,15,10,5,253.0,PHO,202401290MIA
,15,12,3,297.0,PHO,202401290MIA
,15,14,1,327.0,PHO,202401290MIA
T,15,15,0,392.0,PHO,202401290MIA
LC,15,18,-3,426.0,PHO,202401290MIA
,16,18,-2,439.0,PHO,202401290MIA
,17,18,-1,439.0,PHO,202401290MIA
,17,19,-2,450.0,PHO,202401290MIA
,17,21,-4,499.0,PHO,202401290MIA
,17,22,-5,525.0,PHO,202401290MIA
,17,23,-6,525.0,PHO,202401290MIA
,19,23,-4,538.0,PHO,202401290MIA
,19,26,-7,585.0,PHO,202401290MIA
,22,26,-4,606.0,PHO,202401290MIA
,24,26,-2,623.0,PHO,202401290MIA
,25,26,-1,623.0,PHO,202401290MIA
,25,28,-3,650.0,PHO,202401290MIA
,25,29,-4,650.0,PHO,202401290MIA
,25,30,-5,690.0,PHO,202401290MIA
,25,31,-6,690.0,PHO,202401290MIA
,25,33,-8,714.0,PHO,202401290MIA
,25,35,-10,762.0,PHO,202401290MIA
,25,37,-12,801.0,PHO,202401290MIA
,25,39,-14,846.0,PHO,202401290MIA
,27,39,-12,873.0,PHO,202401290MIA
,29,39,-10,890.0,PHO,202401290MIA
,29,41,-12,951.0,PHO,202401290MIA
,32,41,-9,959.0,PHO,202401290MIA
,32,43,-11,981.0,PHO,202401290MIA
,35,43,-8,998.0,PHO,202401290MIA
,35,45,-10,1014.0,PHO,202401290MIA
,35,46,-11,1041.0,PHO,202401290MIA
,36,46,-10,1059.0,PHO,202401290MIA
,37,46,-9,1059.0,PHO,202401290MIA
,39,46,-7,1090.0,PHO,202401290MIA
,39,49,-10,1101.0,PHO,202401290MIA
,39,50,-11,1126.0,PHO,202401290MIA
,39,51,-12,1126.0,PHO,202401290MIA
,41,51,-10,1135.0,PHO,202401290MIA
,41,53,-12,1152.0,PHO,202401290MIA
,41,56,-15,1171.0,PHO,202401290MIA
,41,58,-17,1214.0,PHO,202401290MIA
,43,58,-15,1241.0,PHO,202401290MIA
,44,58,-14,1241.0,PHO,202401290MIA
,46,58,-12,1272.0,PHO,202401290MIA
,46,60,-14,1287.0,PHO,202401290MIA
,49,60,-11,1372.0,PHO,202401290MIA
,49,62,-13,1393.0,PHO,202401290MIA
,49,64,-15,1475.0,PHO,202401290MIA
,49,66,-17,1492.0,PHO,202401290MIA
,51,66,-15,1536.0,PHO,202401290MIA
,51,69,-18,1561.0,PHO,202401290MIA
,54,69,-15,1583.0,PHO,202401290MIA
,55,69,-14,1608.0,PHO,202401290MIA
,56,69,-13,1608.0,PHO,202401290MIA
,56,71,-15,1626.0,PHO,202401290MIA
,56,73,-17,1655.0,PHO,202401290MIA
,56,76,-20,1697.0,PHO,202401290MIA
,59,76,-17,1715.0,PHO,202401290MIA
,59,79,-20,1768.0,PHO,202401290MIA
,60,79,-19,1777.0,PHO,202401290MIA
,61,79,-18,1777.0,PHO,202401290MIA
,62,79,-17,1816.0,PHO,202401290MIA
,63,79,-16,1816.0,PHO,202401290MIA
,63,80,-17,1832.0,PHO,202401290MIA
,63,82,-19,1860.0,PHO,202401290MIA
,63,84,-21,1888.0,PHO,202401290MIA
,65,84,-19,1903.0,PHO,202401290MIA
,65,87,-22,1929.0,PHO,202401290MIA
,68,87,-19,1952.0,PHO,202401290MIA
,68,90,-22,1974.0,PHO,202401290MIA
,68,93,-25,2011.0,PHO,202401290MIA
,69,93,-24,2022.0,PHO,202401290MIA
,70,93,-23,2022.0,PHO,202401290MIA
,70,94,-24,2038.0,PHO,202401290MIA
,71,94,-23,2038.0,PHO,202401290MIA
,72,94,-22,2038.0,PHO,202401290MIA
,72,96,-24,2054.0,PHO,202401290MIA
,72,98,-26,2088.0,PHO,202401290MIA
,72,100,-28,2152.0,PHO,202401290MIA
,74,100,-26,2158.0,PHO,202401290MIA
,77,100,-23,2191.0,PHO,202401290MIA
,80,100,-20,2271.0,PHO,202401290MIA
,82,100,-18,2284.0,PHO,202401290MIA
,85,100,-15,2314.0,PHO,202401290MIA
,85,103,-18,2337.0,PHO,202401290MIA
,87,103,-16,2355.0,PHO,202401290MIA
,87,105,-18,2386.0,PHO,202401290MIA
,89,105,-16,2404.0,PHO,202401290MIA
,90,105,-15,2443.0,PHO,202401290MIA
,91,105,-14,2443.0,PHO,202401290MIA
,91,107,-16,2496.0,PHO,202401290MIA
,93,107,-14,2527.0,PHO,202401290MIA
,93,110,-17,2553.0,PHO,202401290MIA
,94,110,-16,2575.0,PHO,202401290MIA
,95,110,-15,2575.0,PHO,202401290MIA
,97,110,-13,2599.0,PHO,202401290MIA
,98,110,-12,2679.0,PHO,202401290MIA
,99,110,-11,2679.0,PHO,202401290MIA
,99,112,-13,2697.0,PHO,202401290MIA
,99,115,-16,2736.0,PHO,202401290MIA
,102,115,-13,2753.0,PHO,202401290MIA
,105,115,-10,2787.0,PHO,202401290MIA
,105,118,-13,2814.0,PHO,202401290MIA
,105,118,-13,2880.0,PHO,202401290MIA
,0,0,0,0.0,SAC,202401310MIA
,3,0,3,24.0,SAC,202401310MIA
T,3,3,0,76.0,SAC,202401310MIA
,4,3,1,181.0,SAC,202401310MIA
,5,3,2,181.0,SAC,202401310MIA
,5,4,1,196.0,SAC,202401310MIA
,7,4,3,220.0,SAC,202401310MIA
,7,6,1,249.0,SAC,202401310MIA
LC,7,8,-1,271.0,SAC,202401310MIA
LC,10,8,2,312.0,SAC,202401310MIA
T,10,10,0,323.0,SAC,202401310MIA
LC,10,12,-2,356.0,SAC,202401310MIA
,11,12,-1,377.0,SAC,202401310MIA
T,12,12,0,377.0,SAC,202401310MIA
LC,14,12,2,409.0,SAC,202401310MIA
,17,12,5,435.0,SAC,202401310MIA
,17,15,2,448.0,SAC,202401310MIA
LC,17,18,-1,472.0,SAC,202401310MIA
LC,19,18,1,518.0,SAC,202401310MIA
,20,18,2,518.0,SAC,202401310MIA
,21,18,3,555.0,SAC,202401310MIA
,23,18,5,572.0,SAC,202401310MIA
,24,18,6,637.0,SAC,202401310MIA
,25,18,7,637.0,SAC,202401310MIA
,25,20,5,672.0,SAC,202401310MIA
,28,20,8,700.0,SAC,202401310MIA
,28,22,6,720.0,SAC,202401310MIA
,28,24,4,745.0,SAC,202401310MIA
,28,26,2,764.0,SAC,202401310MIA
,31,26,5,777.0,SAC,202401310MIA
,34,26,8,807.0,SAC,202401310MIA
,36,26,10,837.0,SAC,202401310MIA
,39,26,13,874.0,SAC,202401310MIA
,41,26,15,900.0,SAC,202401310MIA
,41,27,14,949.0,SAC,202401310MIA
,41,28,13,949.0,SAC,202401310MIA
,43,28,15,964.0,SAC,202401310MIA
,43,31,12,976.0,SAC,202401310MIA
,45,31,14,1022.0,SAC,202401310MIA
,47,31,16,1044.0,SAC,202401310MIA
,49,31,18,1078.0,SAC,202401310MIA
,49,33,16,1096.0,SAC,202401310MIA
,49,35,14,1123.0,SAC,202401310MIA
,49,37,12,1157.0,SAC,202401310MIA
,49,38,11,1157.0,SAC,202401310MIA
,49,40,9,1216.0,SAC,202401310MIA
,51,40,11,1239.0,SAC,202401310MIA
,51,42,9,1246.0,SAC,202401310MIA
,53,42,11,1266.0,SAC,202401310MIA
,53,45,8,1278.0,SAC,202401310MIA
,55,45,10,1302.0,SAC,202401310MIA
,55,47,8,1322.0,SAC,202401310MIA
,55,49,6,1358.0,SAC,202401310MIA
,55,51,4,1378.0,SAC,202401310MIA
,55,52,3,1378.0,SAC,202401310MIA
,56,52,4,1393.0,SAC,202401310MIA
,57,52,5,1393.0,SAC,202401310MIA
,57,55,2,1406.0,SAC,202401310MIA
,59,55,4,1417.0,SAC,202401310MIA
,59,57,2,1487.0,SAC,202401310MIA
LC,59,60,-1,1511.0,SAC,202401310MIA
LC,61,60,1,1533.0,SAC,202401310MIA
LC,61,62,-1,1546.0,SAC,202401310MIA
LC,63,62,1,1566.0,SAC,202401310MIA
LC,63,64,-1,1586.0,SAC,202401310MIA
T,64,64,0,1599.0,SAC,202401310MIA
LC,65,64,1,1599.0,SAC,202401310MIA
LC,65,66,-1,1617.0,SAC,202401310MIA
LC,67,66,1,1660.0,SAC,202401310MIA
T,67,67,0,1666.0,SAC,202401310MIA
LC,67,70,-3,1691.0,SAC,202401310MIA
T,70,70,0,1702.0,SAC,202401310MIA
LC,73,70,3,1731.0,SAC,202401310MIA
,73,71,2,1740.0,SAC,202401310MIA
,73,72,1,1740.0,SAC,202401310MIA
,75,72,3,1752.0,SAC,202401310MIA
,77,72,5,1780.0,SAC,202401310MIA
,77,75,2,1793.0,SAC,202401310MIA
,79,75,4,1807.0,SAC,202401310MIA
,80,75,5,1873.0,SAC,202401310MIA
,82,75,7,1895.0,SAC,202401310MIA
,82,78,4,1948.0,SAC,202401310MIA
,85,78,7,1968.0,SAC,202401310MIA
,85,80,5,1978.0,SAC,202401310MIA
,87,80,7,2003.0,SAC,202401310MIA
,90,80,10,2041.0,SAC,202401310MIA
,90,82,8,2088.0,SAC,202401310MIA
,90,84,6,2158.0,SAC,202401310MIA
,92,84,8,2175.0,SAC,202401310MIA
,93,84,9,2175.0,SAC,202401310MIA
,93,86,7,2245.0,SAC,202401310MIA
,95,86,9,2296.0,SAC,202401310MIA
,97,86,11,2321.0,SAC,202401310MIA
,97,88,9,2359.0,SAC,202401310MIA
,99,88,11,2441.0,SAC,202401310MIA
,99,90,9,2497.0,SAC,202401310MIA
,99,92,7,2539.0,SAC,202401310MIA
,99,93,6,2539.0,SAC,202401310MIA
,101,93,8,2560.0,SAC,202401310MIA
,102,93,9,2576.0,SAC,202401310MIA
,103,93,10,2576.0,SAC,202401310MIA
,106,93,13,2612.0,SAC,202401310MIA
,106,94,12,2626.0,SAC,202401310MIA
,106,95,11,2626.0,SAC,202401310MIA
,106,96,10,2649.0,SAC,202401310MIA
,108,96,12,2709.0,SAC,202401310MIA
,111,96,15,2731.0,SAC,202401310MIA
,111,99,12,2748.0,SAC,202401310MIA
,111,102,9,2780.0,SAC,202401310MIA
,112,102,10,2792.0,SAC,202401310MIA
,113,102,11,2792.0,SAC,202401310MIA
,115,102,13,2812.0,SAC,202401310MIA
,115,104,11,2822.0,SAC,202401310MIA
,115,106,9,2851.0,SAC,202401310MIA
,115,106,9,2880.0,SAC,202401310MIA
,0,0,0,0.0,WAS,202402020WAS
,0,1,-1,34.0,WAS,202402020WAS
,0,2,-2,34.0,WAS,202402020WAS
T,2,2,0,49.0,WAS,202402020WAS
,2,4,-2,115.0,WAS,202402020WAS
,2,7,-5,149.0,WAS,202402020WAS
,4,7,-3,169.0,WAS,202402020WAS
,6,7,-1,222.0,WAS,202402020WAS
,6,9,-3,227.0,WAS,202402020WAS
,7,9,-2,251.0,WAS,202402020WAS
,8,9,-1,251.0,WAS,202402020WAS
,8,11,-3,268.0,WAS,202402020WAS
,10,11,-1,284.0,WAS,202402020WAS
,10,13,-3,306.0,WAS,202402020WAS
,12,13,-1,314.0,WAS,202402020WAS
T,13,13,0,314.0,WAS,202402020WAS
,13,15,-2,325.0,WAS,202402020WAS
,14,15,-1,346.0,WAS,202402020WAS
T,15,15,0,346.0,WAS,202402020WAS
,15,18,-3,353.0,WAS,202402020WAS
,15,19,-4,387.0,WAS,202402020WAS
,15,20,-5,387.0,WAS,202402020WAS
,16,20,-4,401.0,WAS,202402020WAS
,17,20,-3,401.0,WAS,202402020WAS
,19,20,-1,443.0,WAS,202402020WAS
,19,22,-3,486.0,WAS,202402020WAS
,19,23,-4,486.0,WAS,202402020WAS
,21,23,-2,503.0,WAS,202402020WAS
,21,26,-5,515.0,WAS,202402020WAS
,23,26,-3,527.0,WAS,202402020WAS
,23,28,-5,586.0,WAS,202402020WAS
,23,31,-8,605.0,WAS,202402020WAS
,26,31,-5,618.0,WAS,202402020WAS
,28,31,-3,664.0,WAS,202402020WAS
,28,32,-4,672.0,WAS,202402020WAS
,28,33,-5,672.0,WAS,202402020WAS
,29,33,-4,691.0,WAS,202402020WAS
,31,33,-2,699.0,WAS,202402020WAS
,31,34,-3,745.0,WAS,202402020WAS
,31,35,-4,745.0,WAS,202402020WAS
,34,35,-1,758.0,WAS,202402020WAS
,34,38,-4,774.0,WAS,202402020WAS
,34,40,-6,832.0,WAS,202402020WAS
,34,41,-7,895.0,WAS,202402020WAS
,34,42,-8,895.0,WAS,202402020WAS
,34,45,-11,926.0,WAS,202402020WAS
,36,45,-9,980.0,WAS,202402020WAS
,39,45,-6,1007.0,WAS,202402020WAS
,39,47,-8,1053.0,WAS,202402020WAS
,41,47,-6,1143.0,WAS,202402020WAS
,41,50,-9,1159.0,WAS,202402020WAS
,42,50,-8,1182.0,WAS,202402020WAS
,43,50,-7,1182.0,WAS,202402020WAS
,45,50,-5,1203.0,WAS,202402020WAS
,45,52,-7,1208.0,WAS,202402020WAS
,45,54,-9,1242.0,WAS,202402020WAS
